pavuxada,  , f ,puvisada ,
pavuxar,  , i ,puvisar ,
Pb,  , sb ,chumbo ,
Pd,  , sb ,paladio ,
peatón,  , m ,peón> ,
pechado, pechada , pt a ,fechado ,
pechadura,  , f ,fechadura ,
pechamento,  , m ,fechamento ,
pechar,  , t pr i ,fechar ,
pechina,  , f ,pendente> ,
pecho1,  , m ,fecho1 ,
pecho2, pecha , a ,fecho2 ,
pecoreador, pecoreadora , a s ,carrexador> ,
pedazo,  , m ,anaco ,
pedraría,  , f ,pedrería ,
pedrería,  , f ,pedraría ,
pegadizo, pegadiza , a ,apegadizo ,
pegañar,  , pr ,apegañar ,
pegañento, pegañenta , a ,apegañento ,
pegañoso, pegañosa , a ,apegañoso ,
pegarado, pegarada , a ,apigarado pincharado ,
pego1,  , m ,piago ,
peidar,  , i ,peidear ,
peidear,  , i ,peidar ,
peixaría,  , f ,peixería ,
peixería,  , f ,peixaría ,
peixes,  , mpl ,pisces ,
pela2,  , f ,baluga ,lat pilula
pela3,  , f ,penla1=> ,
peletaría,  , f ,peletería ,
peletería,  , f ,peletaría ,
peletre,  , m ,patefa ,
pelgacho,  , m ,goldrecho pelgato ,
pelgato,  , m ,goldrecho pelgacho ,
penalizábel,  , a ,penalizable ,
penalizable,  , a ,penalizábel ,
"penas,a",  , lav ,apenas ,
penca1,  , f ,lentixa marxa1 pencha ,cast 'peca'
pencado, pencada , a ,lentixento marxado ,
pencha,  , f ,lentixa marxa1 penca1 ,
pendullo,  , m ,pandullo=> ,
penechaira,  , f ,peneplano ,
peneplano,  , m ,penechaira ,
penetrábel,  , a ,penetrable ,
penetrable,  , a ,penetrábel ,
penitenciario, penitenciaria , a m ,penal2=> confesor=> ,
pensábel,  , a ,pensable ,
pensable,  , a ,pensábel ,
pente,  , m ,peite=> ,
pentear,  , t pr ,peitear=> ,
peón2,  , m ,pión=> ,
peonal,  , a ,peonil ,
peonil,  , a ,peonal ,
pepino,  , m ,cogombro> ,
percebella,  , f ,chincha chinche ,
perceptíbel,  , a ,perceptible ,
perceptibelmente,  , av ,perceptiblemente ,
perceptible,  , a ,perceptíbel ,
perceptiblemente,  , av ,perceptibelmente ,
percutor,  , m ,percusor> ,
perdigón,  , m ,perdigoto ,
perdigoto,  , m ,perdigón ,
perdoábel,  , a ,perdoable ,
perdoable,  , a ,perdoábel ,
perdurábel,  , a ,perdurable ,
perdurable,  , a ,perdurábel ,
perexil,  , m ,pirixel ,
perfectíbel,  , a ,perfectible ,
perfectible,  , a ,perfectíbel ,
perfia,  , f ,presexa ,
perforábel,  , a ,perforable ,
perforable,  , a ,perforábel ,
perfumaría,  , f ,perfumería ,
perfumería,  , f ,perfumaría ,
pergameo,  , m ,pergamiño ,
pergamiño,  , m ,pergameo ,
permeábel,  , a ,permeable ,
permeable,  , a ,permeábel ,
permisíbel,  , a ,permisible ,
permisible,  , a ,permisíbel ,
permutábel,  , a ,permutable ,
permutable,  , a ,permutábel ,
pernileiro, pernileira , a m ,xamoneiro ,
pérola,  , f ,perla> ,
persa,  , a s ,persiano ,ant Persia (Irán)
perseguíbel,  , a ,perseguible ,
perseguible,  , a ,perseguíbel ,
persiano, persiana , a s ,persa ,ant Persia (Irán)
perxudicar,  , t ,danar> prexudicar> ,
pescada,  , f ,pixota ,
pescozada,  , f ,covachada ,
pescuño,  , m ,cuspiñeiro ,
pesebre,  , m ,presebe=> ,
peteladoira,  , f ,colledoira fuste ,
peteleira,  , f ,corripa oriceira ouriceira ,
peto1,  , m ,piquelo ,paxaro
petrucio,  , m ,patrucio> ,
pexadoiro,  , m ,apeadoiro ,
pezorellos,  , mpl ,orellóns ,
piada,  , f ,peada> ,
piago,  , m ,pego1 ,
piaña,  , f ,peaña=> ,
píbeda,  , f ,pebida=> ,
picacardos,  , m ,xílgaro pintasilgo ,
pichón,  , m ,pombiño> ,
picoto,  , m ,picouto ,
picouto,  , m ,picoto ,
pieitar,  , t pr ,peitear=> ,
pieite,  , m ,peite=> ,
pilar,  , m ,piar2> ,
píldora1,  , f ,bilurico ,
píldora2,  , f ,pílula> ,
pilón,  , m ,pío2> ,
pilro,  , m ,arume1 garfa ,
pimento,  , m ,pemento> ,
pimpín,  , m ,chinchín chincho1 ,
pinallo,  , m ,botoalla cabezalla cabezallo cabezoalla ,
pinchacarneiro,  , m ,cuchocarneiro ,
pincharado, pincharada , a ,apigarado pegarado ,
pinche1,  , m ,pipal ,
pincheira,  , f ,cachoeira cadoiro fervenza ruxidoira seimeira ,
pincho1,  , m ,palangre ,
pincho2,  , m ,brinco2 ,
pinchorra,  , f ,píntega sacabeira sacarrancha salamántiga sapagueira ,
ping-pong,  , m ,pimpón=> ,
pingallón,  , m ,pinguel ,úvula
pinguel,  , m ,pingallón ,
pintarroxa,  , f ,patarroxa=> ,
pintasilgo,  , m ,xílgaro picacardos ,
píntega,  , f ,pinchorra sacabeira sacarrancha salamántiga sapagueira ,
pinto2,  , m ,merlón ,
pinzón,  , m ,pimpín> ,
pioga,  , f ,apear2 ,
pipal,  , m ,pinche1 ,
piquelo,  , m ,peto1 ,
pirataría,  , f ,piratería ,
piratería,  , f ,pirataría ,
pirixel,  , m ,perexil ,
pirlón2,  , m ,porlón> ,
pisapapeis,  , m ,calcapapeis> ,
pisces,  , mpl ,peixes ,lat
pisco,  , m ,paporroibo paporrubio ,
pitelo,  , m ,pitola ,
pitola,  , f ,pitelo ,
pitorro,  , m ,biquela> biquelo> ,
pixalleira,  , f ,mexalleira ,
pixota,  , f ,pescada ,
pizarra,  , f ,lousa> ,
pizzaría,  , f ,pizzería ,
pizzería,  , f ,pizzaría ,it [pitsería]
plaga,  , f ,praga> ,
plasmábel,  , a ,plasmable ,
plasmable,  , a ,plasmábel ,
plausíbel,  , a ,plausible ,
plausible,  , a ,plausíbel ,
playback,  , m ,son pregravado> ,ing
pleistoceno,  , m ,plistoceno> ,
pleito,  , m ,preito> ,
plumón,  , m ,penuxe> ,
Pm,  , sb ,prometio ,
pneumat-,  , pref ,pneumato- pneumo- ,gr 'aire' 'pulmón'
pneumato-,  , pref ,pneumat- pneumo- ,gr 'aire' 'pulmón'
pneumo-,  , pref ,pneumat- pneumato- ,gr 'aire' 'pulmón'
Po,  , sb ,polonio ,
po,  , m ,voaxa ,
poa,  , f ,poia1> ,mar
poalla,  , f ,babuña babuxa barbaña barbuña barbuza barrallo barrufa barruñeira barruzo breca3 froallo lapiñeira mocalleira orballo patiñeira zarzallo1 ,
poallar,  , i ,babuñar babuxar barbañar barbuñar barbuzar barrallar barrazar barrufar barruñar barruzar brecar2 chuviñar chuviscar froallar lapiñar marmallar marmañar orballar patiñar zarzallar ,
pócima,  , f ,apócema> ,
poda1,  , f ,podadura ,podar
podadura,  , f ,poda1 ,
poia2,  , f ,poxa> ,tributo
polaco, polaca , a s ,polonés ,Polonia (Eu)
polichinela,  , m ,pulchinelo> ,
polizón,  , m ,polisón> ,
pollo,  , m ,piollo=> ,
polonés, polonesa , a s ,polaco ,Polonia (Eu)
polrón,  , m ,porlón> ,
pomar,  , m ,maceira ,
ponderábel,  , a ,ponderable ,
ponderable,  , a ,ponderábel ,
ponencia,  , f ,relatorio> ,
ponente,  , a s ,relator> ,
poñer,  , t pr ,pór ,
pontecaldelán, pontecaldelá , a s ,caldelán ,Pontecaldelas
pontedeumés, pontedeumesa , a s ,eumés ,Pontedeume
pontella,  , f ,ponticela pontigo pontillón ,
pontevedrés, pontevedresa , a s ,teucro ,Pontevedra
ponticela,  , f ,pontella pontigo pontillón ,
pontigo,  , m ,pontella ponticela pontillón ,
pontillón,  , m ,pontella ponticela pontigo ,
pór,  , t pr ,poñer ,
porca,  , f ,torca ,cast tuerca
porche,  , m ,soportal> ,
portádego,  , m ,portaxe ,
portaría,  , f ,portería ,
portaxe,  , f ,portádego ,
porteño, porteña , a s ,bonaerense ,Buenos Aires (Arxentina)
portería,  , f ,portaría ,
pos-,  , pref ,post- ,+consoante
poscomunión,  , f ,poscomuñón=> ,
posíbel,  , a ,posible ,
posibelmente,  , av ,posiblemente ,
posible,  , a ,posíbel ,
posiblemente,  , av ,posibelmente ,
positón,  , m ,positrón ,
positrón,  , m ,positón ,
pospoñer,  , t ,pospor ,
pospor,  , t ,pospoñer ,
post-,  , pref ,pos- ,+vocal
postallo,  , m ,sopostallo tentemozo ,
postela,  , f ,bostela=> ,
postema,  , m ,apostema> ,
postigo,  , m ,poxigo ,
postila,  , f ,apostila ,
postor, postora , s ,ofertante> ,
postrar,  , t pr ,prostrar> ,
postre,  , m ,sobremesa> ,
postremeiro, postremeira , a ,postremo ,
postremo, postrema , a ,postremeiro ,
potábel,  , a ,potable ,
potable,  , a ,potábel ,
poxigo,  , m ,postigo ,
Pr,  , sb ,praseodomio ,
pra,  , pp ,para2=> ,
prá,  , cont ,para2 a2=> ,
practicábel,  , a ,practicable ,
practicable,  , a ,practicábel ,
pradaría,  , f ,pradería ,
pradería,  , f ,pradaría ,
prana,  , f ,plana=> ,
pranar,  , t ,planar=> ,
pranchador, pranchadora , s ,pasador> ,
pranchar,  , t ,pasa-lo ferro> ,
prataría,  , f ,pratería ,
pratería,  , f ,prataría ,
preacordo,  , m ,acordo previo> ,
preaviso,  , m ,aviso previo> ,
preceuto,  , m ,precepto=> ,
precio,  , m ,prezo> ,
preconcebido, preconcebida , a ,preconcibido> ,
predicábel,  , a ,predicable ,
predicable,  , a ,predicábel ,
predispoñer,  , t ,predispor ,
predispor,  , t ,predispoñer ,
preferíbel,  , a ,preferible ,
preferibelmente,  , av ,preferiblemente ,
preferible,  , a ,preferíbel ,
preferiblemente,  , av ,preferibelmente ,
pregamento,  , m ,dobramento ,
preñazo,  , m ,preñez ,
prenda,  , f ,peñor> ,
prendar,  , t ,peñorar> ,
preñez,  , f ,preñazo ,
"présa,á",  , lav ,"présas, ás ",
"présas,ás",  , lav ,"présa, á ",
presbicia,  , f ,presbiopía ,
presbiopía,  , f ,presbicia ,
prescindíbel,  , a ,prescindible ,
prescindible,  , a ,prescindíbel ,
prescritíbel,  , a ,prescritible ,
prescritible,  , a ,prescritíbel ,
presencia,  , f ,presenza> ,
presentábel,  , a ,presentable ,
presentable,  , a ,presentábel ,
presexa,  , f ,perfia ,
presionar,  , t i ,premer> ,
presumíbel,  , a ,presumible ,
presumible,  , a ,presumíbel ,
presuño,  , m ,pezuño=> ,
presupoñer,  , t ,presupor ,
presupor,  , t ,presupoñer ,
presupostar,  , t ,orzar ,
pretónico, pretónica , a ,protónico1 ,
prevenido, prevenida , pt a ,prevido> ,
previdamente,  , av ,previndamente ,
prevido, previda , pt a ,previndo ,
previndamente,  , av ,previdamente ,
previndo, previnda , pt a ,prevido ,
previsíbel,  , a ,previsible ,
previsibelmente,  , av ,previsiblemente ,
previsible,  , a ,previsíbel ,
previsiblemente,  , av ,previsibelmente ,
pró,  , cont ,para2 o2=> ,
pro2,  , m ,prol> ,
pro3,  , c ,pero1=> ,
probábel,  , a ,probable ,
probabelmente,  , av ,probablemente ,
probable,  , a ,probábel ,
probablemente,  , av ,probabelmente ,
procesábel,  , a ,procesable ,
procesable,  , a ,procesábel ,
procesal,  , a ,procesual=> ,
proct-,  , pref ,procto- ,gr 'ano2'
procto-,  , pref ,proct- ,gr 'ano2'
producíbel,  , a ,producible ,
producible,  , a ,producíbel ,
proel,  , m ,proeiro> ,
prohome,  , m ,home de prol> ,
proia,  , f ,poxa=> ,
prolongábel,  , a ,prolongable ,
prolongable,  , a ,prolongábel ,
promedio,  , m ,media> termo medio> ,
pronóstico,  , m ,prognóstico> ,
pronunciábel,  , a ,pronunciable ,
pronunciable,  , a ,pronunciábel ,
propoñer,  , t pr ,propor ,
propor,  , t pr ,propoñer ,
prorratear,  , t ,ratear2> ,
prorrogábel,  , a ,prorrogable ,
prorrogable,  , a ,prorrogábel ,
prosma,  , s ,prosmeiro trosma ,
prosmeiro, prosmeira , s ,prosma trosma ,
próstese,  , f ,prótese ,
prostético, prostética , a ,protético ,
prótese,  , f ,próstese ,
protético, protética , a ,prostético ,
protónico1, protónica , a ,pretónico ,
pruída,  , f ,proída=> ,
pruír,  , i ,proer=> ,
psic-,  , pref ,psico- ,gr 'alma'
psico-,  , pref ,psic- ,gr 'alma'
Pt,  , sb ,platino ,
Pu,  , sb ,plutonio ,
púa,  , f ,puga=> ,
pubela,  , f ,pabón=> ,
publicábel,  , a ,publicable ,
publicable,  , a ,publicábel ,
pucho2, pucha , s ,cucho cuxo1 ,
puír,  , t ,pulir ,
pulir,  , t ,puír ,
pulpo,  , m ,polbo> ,
pulverizábel,  , a ,pulverizable ,
pulverizable,  , a ,pulverizábel ,
puñado,  , m ,puñazo ,
puñazo,  , m ,puñado ,
puníbel,  , a ,punible ,
punible,  , a ,puníbel ,
puntaría,  , f ,puntería ,
puntería,  , f ,puntaría ,
purgábel,  , a ,purgable ,
purgable,  , a ,purgábel ,
purín,  , m ,xurro> zurro> ,
putaría,  , f ,putería ,
putería,  , f ,putaría ,
putrescíbel,  , a ,putrescible ,
putrescible,  , a ,putrescíbel ,
puvisada,  , f ,pavuxada ,
puvisar,  , i ,pavuxar ,
q2,  , abrev ,quintal ,
quebra,  , f ,creba ,
quebracabezas,  , m ,crebacabezas ,
quebradizo, quebradiza , a ,crebadizo ,
quebrado, quebrada , a m ,crebado ,
quebradura,  , f ,crebadura ,
quebrafolgas,  , s ,crebafolgas ,cast 'esquirol'
quebranoces,  , m ,crebanoces escachanoces ,
quebrar,  , t i pr ,crebar ,
quebraxeos,  , m ,crebaxeos ,
queila,  , f ,queira> ,
queimura,  , f ,escaldazo ,
queirés,  , a ,cairo1 ,espenuxado
queiro,  , am m ,cairo2 canteiro2 ,
queiroa,  , f ,queiroga queirota queiruga ,
queiroga,  , f ,queiroa queirota queiruga ,
queirota,  , f ,queiroa queiroga queiruga ,
queiruga,  , f ,queiroa queiroga queirota ,
queixaría,  , f ,queixería ,
queixería,  , f ,queixaría ,
queixoto,  , m ,coxote> ,
quella2,  , f ,quenlla2=> ,
quencer,  , i ,quecer=> ,
querat-,  , pref ,querato- ,gr 'corno'
querato-,  , pref ,querat- ,gr 'corno'
querencia,  , f ,querenza> ,
"querquena,de",  , lav ,"crequenas, de=> ",
"querquena,en",  , lav ,"crequenas, en=> ",
quimograma,  , m ,cimograma=> ,
quiñentos,  , num ,cincocentos ,
quino, quina , ix s ,chino1 ,
quiro,  , m ,quino ,
quirúrxico, quirúrxica , a ,cirúrxico> ,
quitamerendas,  , f ,cólquico tollemerendas ,
quitas,  , fpl ,gurrias libracións libras parias salvas ,
quizabes,  , av ,quizais ,
quizais,  , av ,quizabes ,
R,  , sb ,roentgen ,
Ra,  , sb ,radio2 ,
rábano,  , m ,ravo> ,
rabechar,  , t ,escarzar esmelgar ,
rabeiras,  , fpl ,rabeiros ,
rabeiros,  , mpl ,rabeiras ,
rabela,  , f ,arabela ,
rabí,  , m ,rabino ,
rabino,  , m ,rabí ,
rabiza1,  , f ,nabiza ,
rabuñada,  , f ,gaduñada rabuñadura rabuño ,
rabuñadura,  , f ,gaduñada rabuñada rabuño ,
rabuñar,  , t pr ,esgaduñar gaduñar garduñar ,
rabuño,  , m ,gaduñada rabuñada rabuñadura ,
rabuxa,  , f ,rebinxe ,
racha2,  , f ,refacho> ,de vento
racimo,  , m ,acio> ,
radioaltímetro,  , m ,radiosonda ,
radiosonda,  , f ,radioaltímetro ,
rañas,  , s ,rañicas ,
rancho2, rancha , s ,marrancho ,
randear,  , t pr ,arrandear arrolicar carriolar ,
randeeira,  , f ,arrandeadoiro bambán carriola ,
rangueiro,  , m ,ranqueiro=> ,
rañicas,  , s ,rañas ,
ranqueiro,  , m ,boeira ,
ranura,  , f ,rañura> ,
rapadoira,  , f ,rapón rebola ,
rapante,  , m ,meiga ,
rape2,  , m ,peixe sapo> ,
rapé2,  , m ,repé> ,da rede
rapón,  , m ,rapadoira rebola ,
rapsoda,  , m ,rapsodo> ,
raquis,  , f ,raque> ,
rarear,  , t i ,desmestar ,
raseiro,  , m ,rapadoira> ,
rasgo,  , m ,risco1> trazo> ,
raspiñar,  , t ,raspuñar ,
raspiñeiro, raspiñeira , a s ,raspuñeiro ,
raspuñar,  , t ,raspiñar ,
raspuñeiro, raspuñeira , a s ,raspiñeiro ,
rastrelar,  , t ,restrelar=> ,
rastrelo,  , m ,restrelo1=> ,
rastrollo,  , m ,restrollo=> ,
rataría,  , f ,ratería ,
rateira,  , f ,mureira ,
ratería,  , f ,rataría ,
raxaría,  , f ,raxería ,
raxería,  , f ,raxaría ,
raza2,  , f ,razada ,de sol
razada,  , f ,raza2 ,
razoábel,  , a ,razoable ,
razoabelmente,  , av ,razoablemente ,
razoable,  , a ,razoábel ,
razoablemente,  , av ,razoabelmente ,
Rb,  , sb ,rubidio ,
rd,  , sb ,radián ,
Re,  , sb ,renio ,
reacio, reacia , a ,remiso> ,
readaptábel,  , a ,readaptable ,
readaptable,  , a ,readaptábel ,
realengo, realenga , a m ,reguengo> ,
realizábel,  , a ,realizable ,
realizable,  , a ,realizábel ,
rebada,  , f ,rebanda=> ,
rebaño,  , m ,rabaño> ,
rebatíbel,  , a ,rebatible ,
rebatible,  , a ,rebatíbel ,
rebeliscar,  , t ,beliscar ,
rebinxe,  , f ,rabuxa ,
rebola,  , f ,rapadoira rapón ,
reboldá,  , af ,rebordá> ,
"rebolos,a",  , lav ,"rolos, a ",
rebordá,  , af ,marxa2 marza ,
recandea,  , f ,candea ,
recanto,  , m ,canto3 ,
receitábel,  , a ,receitable ,
receitable,  , a ,receitábel ,
recelo,  , m ,roxelo> ,
receso1, recesa , a ,reseso> ,
rechazar,  , t ,rexeitar=> ,
rechazo,  , m ,rexeitamento=> ,
rechear,  , t ,reencher> ,
recina,  , f ,resina=> ,
recío,  , m ,resío1=> ,
reclinábel,  , a ,reclinable ,
reclinable,  , a ,reclinábel ,
recluta,  , m ,recruta> ,
reco, reca , s ,relo1 rello2 ,
recomendábel,  , a ,recomendable ,
recomendable,  , a ,recomendábel ,
recomenzar,  , t i ,recomezar=> ,
recomenzo,  , m ,recomezo=> ,
recompensábel,  , a ,recompensable ,
recompensable,  , a ,recompensábel ,
recompoñer,  , t pr ,recompor ,
recompor,  , t pr ,recompoñer ,
reconciliábel,  , a ,reconciliable ,
reconciliable,  , a ,reconciliábel ,
reconco,  , m ,recunco ,
recoñecíbel,  , a ,recoñecible ,
recoñecible,  , a ,recoñecíbel ,
reconvido, reconvida , pt ,reconvindo ,reconvir
reconvindo, reconvinda , pt ,reconvido ,reconvir
recopilar,  , t ,recompilar=> ,
récord,  , m ,marca ,
recordábel,  , a ,recordable ,
recordable,  , a ,recordábel ,
recorríbel,  , a ,recorrible ,
recorrible,  , a ,recorríbel ,
recortábel,  , a ,recortable ,
recortable,  , a ,recortábel ,
recrudescer,  , i ,recruar> ,
recrutábel,  , a ,recrutable ,
recrutable,  , a ,recrutábel ,
rect-,  , pref ,recti- ,lat 'recto'
recti-,  , pref ,rect- ,lat 'recto'
rectificábel,  , a ,rectificable ,
rectificable,  , a ,rectificábel ,
"recú,a",  , lav ,"recú, de ",
"recú,de",  , lav ,"recú, a ",
recullo,  , m ,currucho currullo curruncho recuncho ,
recuncho,  , m ,currucho currullo curruncho recullo ,
recunco,  , m ,reconco ,
recuperábel,  , a ,recuperable ,
recuperable,  , a ,recuperábel ,
recusábel,  , a ,recusable ,
recusable,  , a ,recusábel ,
redeño,  , m ,ballo entretiño ,
redimíbel,  , a ,redimible ,
redimible,  , a ,redimíbel ,
redra,  , f ,arrenda ,
redrar,  , t ,arrendar2 ,
redroma,  , f ,redromeira ,
redromeira,  , f ,redroma ,
reducíbel,  , a ,reducible ,
reducible,  , a ,reducíbel ,
reducio,  , m ,rodicio=> ,
redutíbel,  , a ,redutible ,
redutible,  , a ,redutíbel ,
reeducábel,  , a ,reeducable ,
reeducable,  , a ,reeducábel ,
reelixíbel,  , a ,reelixible ,
reelixible,  , a ,reelixíbel ,
reembolsábel,  , a ,reembolsable ,
reembolsable,  , a ,reembolsábel ,
reemprazar,  , t ,substituír> ,
refinaría,  , f ,refinería ,
refinería,  , f ,refinaría ,
reflexar,  , t pr ,reflectir> ,
reflexíbel,  , a ,reflexible ,[ks]
reflexible,  , a ,reflexíbel ,[ks]
refol,  , m ,redefol> ,
reformábel,  , a ,reformable ,
reformable,  , a ,reformábel ,
refractividade,  , f ,refrinxencia ,
refractivo, refractiva , a ,refrinxente ,
refranxíbel,  , a ,refranxible ,
refranxible,  , a ,refranxíbel ,
refreábel,  , a ,refreable ,
refreable,  , a ,refreábel ,
refriado,  , m ,arrefriado> ,
refriar,  , t i pr ,arrefriar> ,
refrinxencia,  , f ,refractividade ,
refrinxente,  , a ,refractivo ,
refungadoiro,  , m ,abruón afumadoiro2 afungadoiro fungadoiro ,
refungar2,  , t ,afungar ,
refutábel,  , a ,refutable ,
refutable,  , a ,refutábel ,
regacho,  , m ,regato ,
regaliz,  , m ,regalicia> ,
regaña,  , f ,fenda ,
regandixa,  , f ,fenda> regaña> ,
regato,  , m ,regacho ,
regazada,  , f ,mandilada ,
regulábel,  , a ,regulable ,
regulable,  , a ,regulábel ,
rehabilitábel,  , a ,rehabilitable ,
rehabilitable,  , a ,rehabilitábel ,
reigada,  , f ,raigada> ,
reigaña,  , f ,raigaña> ,
reimpoñer,  , t ,reimpor ,
reimpor,  , t ,reimpoñer ,
reintegrábel,  , a ,reintegrable ,
reintegrable,  , a ,reintegrábel ,
reirrei,  , m ,barrosiña ,
reiseñor,  , m ,rousinol ,
reivindicábel,  , a ,reivindicable ,
reivindicable,  , a ,reivindicábel ,
relear,  , i ,remaquiar ,
rello1,  , m ,trelo ,corda
rello2,  , m ,reco relo1 ,
relo1,  , m ,reco rello2 ,
reloxaría,  , f ,reloxería ,
reloxería,  , f ,reloxaría ,
relustrar,  , i ,alustrar lostregar lustrar2 ,
relustro,  , m ,alustro apago lóstrego lustro2 ,
remadoira,  , f ,talameira ,
remangar,  , t pr ,arremangar ,
remaquiar,  , i ,relear ,
remedar,  , t ,arremedar=> ,
remediábel,  , a ,remediable ,
remediable,  , a ,remediábel ,
remela,  , f ,lagaña lepa ,
remendar,  , t ,mendar ,
remendo,  , m ,mendo1 ,
remisíbel,  , a ,remisible ,
remisible,  , a ,remisíbel ,
remite,  , s ,remitente> ,
remoallo,  , m ,rumiallo ,
remollada,  , f ,ubrada ,
remollo2,  , m ,ubre ,
removíbel,  , a ,removible ,
removible,  , a ,removíbel ,
remunerábel,  , a ,remunerable ,
remunerable,  , a ,remunerábel ,
renacencia,  , f ,renacenza> ,
renco, renca , a ,rengo=> ,
rencor,  , m ,rancor=> ,
rendar,  , t ,arrendar2=> ,
rendíbel,  , a ,rendible ,
rendible,  , a ,rendíbel ,
rengue,  , m ,gaveleiro liñó maraño ,
rengueiro,  , m ,acicarro cambón ,
renovábel,  , a ,renovable ,
renovable,  , a ,renovábel ,
renunciábel,  , a ,renunciable ,
renunciable,  , a ,renunciábel ,
"reo,a",  , lav ,arreo1=> ,
"reollo,de",  , lav ,"esguello, de> ",
reparábel,  , a ,reparable ,
reparable,  , a ,reparábel ,
repetíbel,  , a ,repetible ,
repetible,  , a ,repetíbel ,
replicábel,  , a ,replicable ,
replicable,  , a ,replicábel ,
repoñer,  , t pr ,repor ,
repor,  , t pr ,repoñer ,
repostaría,  , f ,repostería ,
repostería,  , f ,repostaría ,
reprensíbel,  , a ,reprensible ,
reprensible,  , a ,reprensíbel ,
representábel,  , a ,representable ,
representable,  , a ,representábel ,
reprobábel,  , a ,reprobable ,
reprobable,  , a ,reprobábel ,
reprochábel,  , a ,reprochable ,
reprochable,  , a ,reprochábel ,
reproducíbel,  , a ,reproducible ,
reproducible,  , a ,reproducíbel ,
reptil,  , m ,réptil> ,
resaibo,  , m ,saibo ,
resarcíbel,  , a ,resarcible ,
resarcible,  , a ,resarcíbel ,
rescatábel,  , a ,rescatable ,
rescatable,  , a ,rescatábel ,
rescindíbel,  , a ,rescindible ,
rescindible,  , a ,rescindíbel ,
reservábel,  , a ,reservable ,
reservable,  , a ,reservábel ,
resfriado,  , m ,arrefriado> ,
resfriar,  , t i pr ,arrefriar> ,
resgardar,  , t pr ,abeirar ,
resistíbel,  , a ,resistible ,
resistible,  , a ,resistíbel ,
resolúbel,  , a ,resoluble ,
resoluble,  , a ,resolúbel ,
resón,  , m ,eco ,
respectábel,  , a ,respectable ,
respectable,  , a ,respectábel ,
respirábel,  , a ,respirable ,
respirable,  , a ,respirábel ,
responsábel,  , a s ,responsable ,
responsabelmente,  , av ,responsablemente ,
responsable,  , a s ,responsábel ,
responsablemente,  , av ,responsabelmente ,
restaurábel,  , a ,restaurable ,
restaurable,  , a ,restaurábel ,
reste,  , f ,restra ,
restela,  , f ,esterpa ,
restelar1,  , t ,restrelar=> ,o liño
restelo1,  , m ,restrelo1=> ,do liño
restelo2,  , m ,restrelo2=> ,destelo
restituíbel,  , a ,restituíble ,
restituíble,  , a ,restituíbel ,
restra,  , f ,reste ,
restrelo1,  , m ,sedeiro ,lat rastellum
restrelo2,  , m ,baguto degaro destelo ,
resurximento,  , m ,rexurdimento=> ,
resurxir,  , i ,rexurdir=> ,
retallábel,  , a ,retallable ,
retallable,  , a ,retallábel ,
retinguir,  , t ,retinxir ,
retinxir,  , t ,retinguir ,
retocábel,  , a ,retocable ,
retocable,  , a ,retocábel ,
retractábel,  , a ,retractable ,
retractable,  , a ,retractábel ,
retranqueado, retranqueada , pt a ,recuado=> ,
retranquear,  , t ,recuar=> ,
retranqueo,  , m ,recuamento=> ,
retrasar,  , t pr ,atrasar> ,
revalidábel,  , a ,revalidable ,
revalidable,  , a ,revalidábel ,
revancha,  , f ,desquite> ,
revelábel,  , a ,revelable ,
revelable,  , a ,revelábel ,
revendíbel,  , a ,revendible ,
revendible,  , a ,revendíbel ,
reversíbel,  , a ,reversible ,
reversible,  , a ,reversíbel ,
revéspera,  , f ,antevéspera ,
revisábel,  , a ,revisable ,
revisable,  , a ,revisábel ,
revogábel,  , a ,revogable ,
revogable,  , a ,revogábel ,
revoldaina,  , f ,rebuldaina> ,
rexeitábel,  , a ,rexeitable ,
rexeitable,  , a ,rexeitábel ,
rexelo,  , m ,roxelo=> ,
rexío,  , m ,resío1=> ,
rexistrábel,  , a ,rexistrable ,
rexistrable,  , a ,rexistrábel ,
rexón,  , m ,roxón=> ,
rexuntar,  , t pr ,arrexuntar=> ,
rezumar,  , i ,zumegar=> ,
Rg,  , sb ,roentgenio ,
Rh1,  , sb ,rodio ,
Rh2,  , sb ,rhesus ,
ribeirán, ribeirá , a s ,ribeirense ribeirao (Ourense) ,
ribeirao, ribeirá , a s ,ribeirán ,só Ribeiro de Avia
ribeirense,  , a s ,ribeirán ,Ribeira
ribete,  , m ,reberete> ,
ricino,  , m ,rícino> ,
rilleira,  , f ,relleira=> ,
rin-,  , pref ,rino- ,gr 'nariz'
rinchón2,  , m ,roxón=> ,
rincón,  , m ,canto3> recuncho> ,
rinle,  , m ,ril=> ,
rino-,  , pref ,rin- ,gr 'nariz'
ripa3,  , f ,ripo ripanzo ,
ripanzo,  , m ,ripo ripa3 ,
ripia,  , f ,ripa1=> ,
ripo,  , m ,ripanzo ripa3 ,
risa,  , f ,riso ,
risíbel,  , a ,risible ,
risible,  , a ,risíbel ,
riso,  , m ,risa ,
rixón,  , m ,roxón=> ,
Rn,  , sb ,radon ,
robra,  , f ,albaroque ,
rocho2,  , m ,carocho ,
rocío,  , m ,rosada> ,
rocón,  , m ,roquil ,
rodada,  , f ,rodal ,roda2
rodal,  , f ,rodada ,
rodear,  , t i pr ,arrodear2 ,
rodecio,  , m ,rodicio=> ,
rodeo,  , m ,arrodeo ,
roentgen,  , m ,röntgen ,
